"header","digits2","digits6","digits6_des","notes","SICs","SIC_exclu","SIC","SIC_n"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4002","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4003","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4004","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4005","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4006","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4007","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4008","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4009","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4010","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4011","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4012","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4013","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4014","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4015","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4016","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4017","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4018","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4019","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4020","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4021","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4022","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4023","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4024","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4025","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4026","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4027","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4028","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4029","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4030","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4031","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4032","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4033","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4034","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4035","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4036","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4037","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4038","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4039","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4040","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4041","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4042","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4043","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4044","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4045","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4046","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4047","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4048","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4049","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4050","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4051","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4052","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4053","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4054","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4055","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4056","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4057","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4058","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4059","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4060","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4061","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4062","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4063","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4064","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4065","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4066","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4067","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4068","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4069","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4070","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4071","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4072","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4073","1"
"TRANSPORTATION, COMMUNICATIONS, AND UTILITIES","65A Railroads and related services; passenger ground transportation","650100","Railroads and related services",,"40, 474, 4789",,"4074","1"
