"source","destination","flow"
"460300","930000",13.9
"460400","930000",9.2
"470100","930000",-68.9
"470200","930000",-41.1
"470300","930000",12
"470401","930000",34.8
"470402","930000",67.7
"470404","930000",45.3
"470405","930000",3.4
"470500","930000",-3.5
"480100","930000",-5
"480200","930000",27.8
"480300","930000",12
"480400","930000",30.5
"480500","930000",78.1
"480600","930000",54.1
"490100","930000",19.2
"490200","930000",62.4
"490300","930000",24
"490500","930000",7.2
"490600","930000",13
"490700","930000",25.5
"490800","930000",2.1
"500100","930000",7.2
"500200","930000",-8
"500300","930000",-3.5
"500400","930000",105.7
"510102","930000",1.3
"510103","930000",127.7
"510104","930000",257.6
"510400","930000",-55.4
"520100","930000",1.5
"520200","930000",4.4
"520300","930000",274.5
"520400","930000",19.8
"520500","930000",6
"530200","930000",25.3
"530300","930000",33.7
"530400","930000",78.8
"530500","930000",5.9
"530700","930000",-31.8
"530800","930000",-1.6
"540100","930000",-25.4
"540200","930000",56.2
"540300","930000",-52.9
"540400","930000",-27.1
"540500","930000",26.3
"540700","930000",25.7
"550100","930000",136
"550200","930000",172.6
"550300","930000",299.1
"560100","930000",209.9
"560200","930000",65.5
"560300","930000",16.1
"560500","930000",154.9
"570100","930000",33
"570200","930000",243.7
"570300","930000",510.7
"580100","930000",76.3
"580200","930000",41.1
"580400","930000",90.8
"580600","930000",61.3
"580700","930000",91.4
"590100","930000",64.9
"590200","930000",48.1
"590301","930000",8115.1
"590302","930000",1631.6
"600100","930000",1419.8
"600200","930000",442.3
"600400","930000",269.5
"610100","930000",281.9
"610200","930000",203.6
"610300","930000",55.2
"610500","930000",270.3
"610601","930000",88.8
"610603","930000",116.6
"610700","930000",53.4
"620101","930000",757.2
"620102","930000",19.9
"620200","930000",79.1
"620300","930000",10.2
"620400","930000",40.4
"620500","930000",87.9
"620600","930000",22.4
"620700","930000",110.9
"620800","930000",10.9
"620900","930000",49.6
"621000","930000",12
"621100","930000",84
"630200","930000",59.4
"630300","930000",338.4
"640101","930000",350.3
"640102","930000",185.5
"640104","930000",35.2
"640105","930000",99
"640200","930000",42.7
"640301","930000",505.6
"640302","930000",203.5
"640400","930000",501.9
"640501","930000",22.7
"640502","930000",78.7
"640503","930000",14.3
"640504","930000",-3.2
"640700","930000",17.8
"640800","930000",24
"640900","930000",23.1
"641000","930000",-39.6
"641100","930000",43.4
"641200","930000",76.2
"650100","930000",552.6
"650200","930000",0
"650300","930000",754.8
"650400","930000",48.7
"650500","930000",96.8
"650600","930000",39.4
"650701","930000",0
"650702","930000",0
"660000","930000",0
"670000","930000",0
"680100","930000",0
"680200","930000",0
"680301","930000",0
"680302","930000",0
"690100","930000",4929
"690200","930000",0
"700100","930000",0
"700200","930000",0
"700300","930000",0
"700400","930000",0
"700500","930000",0
"710100","930000",0
"710201","930000",0
"710202","930000",0
"720100","930000",0
"720201","930000",0
"720202","930000",0
"720203","930000",0
"720204","930000",0
"720205","930000",0
"720300","930000",0
"730101","930000",0
"730102","930000",0
"730103","930000",0
"730104","930000",39.4
"730105","930000",0
"730106","930000",0
"730107","930000",0
"730108","930000",59.4
"730109","930000",0
"730200","930000",0
"730301","930000",0
"730302","930000",0
"730303","930000",0
"740000","930000",0
"750001","930000",0
"750002","930000",6.8
"750003","930000",0
"760101","930000",0
"760102","930000",0
"760201","930000",0
"760202","930000",0
"760203","930000",0
"760204","930000",0
"760205","930000",0
"760206","930000",0
"770100","930000",0
"770200","930000",0
"770301","930000",0
"770302","930000",0
"770401","930000",0
"770402","930000",0
"770403","930000",0
"770501","930000",0
"770502","930000",0
"770503","930000",0
"770504","930000",0
"770600","930000",0
"770700","930000",0
"770800","930000",0
"770900","930000",0
"780100","930000",0
"780500","930000",0
"790300","930000",0
"800000","930000",85.4
"810001","930000",127.9
"810002","930000",1841.1
"820000","930000",0
"830001","930000",0
"840000","930000",0
"850000","930000",-17817
"880000","930000",0
"890000","930000",0
"900000","930000",0
"010100","940000",0
"010200","940000",64.1
"010301","940000",199.1
"010302","940000",221.3
"020100","940000",1402.8
"020201","940000",2226.5
"020202","940000",3063.7
"020203","940000",57.3
"020300","940000",133.5
"020401","940000",640.7
"020402","940000",492.6
"020501","940000",372.2
"020502","940000",1.8
"020503","940000",162.1
"020600","940000",4030.4
"020702","940000",163.4
"030001","940000",360.3
"030002","940000",184.1
"040001","940000",122
"040002","940000",0
"050000","940000",305.2
"060100","940000",152
"060200","940000",101.5
"070000","940000",2662.8
"080000","940000",1494.1
"090001","940000",36.8
"090002","940000",24.6
"090003","940000",427.2
"090004","940000",76.5
"100000","940000",68.1
"110101","940000",0
"110102","940000",0
"110103","940000",0
"110104","940000",0
"110105","940000",0
"110106","940000",0
"110107","940000",0
"110201","940000",0
"110202","940000",15.3
"110203","940000",0
"110204","940000",0
"110205","940000",0
"110206","940000",0
"110207","940000",0
"110231","940000",0
"110232","940000",0
"110241","940000",0
"110250","940000",0
"110301","940000",0
"110302","940000",0
"110303","940000",0
"110304","940000",0
"110305","940000",0
"110306","940000",0
"110307","940000",0
"110308","940000",0
"110400","940000",0
"110501","940000",0
"110502","940000",0
"110601","940000",0
"110602","940000",0
"110603","940000",0
"110701","940000",0
"110702","940000",0
"110703","940000",0
"110704","940000",0
"120100","940000",13.4
"120201","940000",67.5
"120202","940000",0
"120203","940000",0
"120204","940000",0
"120205","940000",0
"120206","940000",0
"120207","940000",0
"120208","940000",0
"120209","940000",0
"120210","940000",0
"120211","940000",0
"120212","940000",0
"120213","940000",0
"120214","940000",0
"120215","940000",0
"120216","940000",0
"130100","940000",1248.3
"130200","940000",105.4
"130300","940000",590.8
"130500","940000",114.6
"130600","940000",187.2
"130700","940000",478.9
"140101","940000",2528.3
"140102","940000",114.2
"140105","940000",531
"140200","940000",16
"140300","940000",90
"140400","940000",279.2
"140500","940000",18.1
"140600","940000",29.1
"140700","940000",239.4
"140800","940000",55
"140900","940000",286.8
"141000","940000",294.2
"141100","940000",142.3
"141200","940000",1091.1
"141301","940000",339.9
"141302","940000",49.5
"141401","940000",206.5
"141402","940000",56.3
"141403","940000",17.3
"141501","940000",115.1
"141502","940000",335.6
"141600","940000",557.1
"141700","940000",878.4
"141801","940000",85
"141802","940000",0
"141803","940000",0.1
"141900","940000",220
"142001","940000",153.5
"142002","940000",26.3
"142003","940000",8.9
"142004","940000",207.2
"142101","940000",153
"142102","940000",19.9
"142103","940000",49
"142104","940000",79.3
"142200","940000",47.2
"142300","940000",228.2
"142400","940000",47.4
"142500","940000",1393.5
"142600","940000",132.3
"142700","940000",416
"142800","940000",115.7
"142900","940000",90.8
"143000","940000",0.2
"143100","940000",8.9
"143201","940000",35.5
"143202","940000",322.9
"150101","940000",1470.2
"150102","940000",5.3
"150103","940000",182.9
"150200","940000",932.6
"160100","940000",1088.8
"160200","940000",131.4
"160300","940000",155.4
"160400","940000",31.7
"170100","940000",197.8
"170600","940000",74.2
"170700","940000",108.3
"170900","940000",20.9
"171001","940000",213.5
"171100","940000",166.9
"180101","940000",0.1
"180102","940000",37.7
"180300","940000",87
"180400","940000",1072.4
"190100","940000",6.9
"190200","940000",127.3
"190301","940000",11.2
"190302","940000",10.7
"190303","940000",0
"190304","940000",22
"190305","940000",0
"190306","940000",184.2
"200100","940000",1550.4
"200200","940000",1318.1
"200300","940000",58.8
"200400","940000",5.2
"200501","940000",53.1
"200502","940000",6.1
"200600","940000",277.5
"200701","940000",74.5
"200702","940000",23
"200703","940000",2.5
"200800","940000",25.3
"200901","940000",12.2
"200903","940000",110.9
"200904","940000",119.3
"210000","940000",8.3
"220101","940000",147.3
"220102","940000",110.8
"220103","940000",2.4
"220200","940000",37.4
"220300","940000",19.4
"220400","940000",17.2
"230100","940000",15.6
"230200","940000",70.2
"230300","940000",100.1
"230400","940000",17.4
"230500","940000",50
"230600","940000",20.5
"230700","940000",75.9
"240100","940000",2139.4
"240400","940000",30.2
"240500","940000",177.9
"240701","940000",354.1
"240702","940000",666.3
"240703","940000",229.4
"240705","940000",17.8
"240706","940000",95.1
"240800","940000",2211.6
"250000","940000",262
"260100","940000",39.1
"260200","940000",515.8
"260301","940000",741.3
"260302","940000",15.8
"260400","940000",0.3
"260501","940000",240.7
"260601","940000",25.7
"260602","940000",18.5
"260700","940000",13.8
"260802","940000",0
"260803","940000",0
"260806","940000",5.7
"270100","940000",13570.8
"270201","940000",46.9
"270300","940000",495.1
"270401","940000",62.5
"270402","940000",123.2
"270403","940000",57.6
"270404","940000",47.3
"270405","940000",44.2
"270406","940000",724.5
"280100","940000",3496.5
"280200","940000",764.6
"280300","940000",27.2
"280400","940000",1076.1
"290100","940000",2958.8
"290201","940000",206.3
"290202","940000",97.2
"290203","940000",223.4
"290300","940000",456.1
"300000","940000",342
"310101","940000",5349.9
"310102","940000",574.2
"310103","940000",183.9
"310200","940000",8
"310300","940000",12.3
"320100","940000",442.8
"320200","940000",15.9
"320300","940000",372.4
"320400","940000",2108.1
"320500","940000",206.3
"320600","940000",87.9
"330001","940000",388.3
"340100","940000",37.7
"340201","940000",169.5
"340202","940000",3
"340301","940000",7.6
"340302","940000",27.7
"340303","940000",10
"340304","940000",15.3
"340305","940000",7
"350100","940000",744.7
"350200","940000",32.2
"360100","940000",23.6
"360200","940000",9
"360300","940000",7.9
"360400","940000",100.4
"360500","940000",4.3
"360600","940000",19
"360701","940000",21.7
"360702","940000",10.9
"360800","940000",135.7
"360900","940000",59.2
"361000","940000",2.2
"361100","940000",6
"361200","940000",1
"361300","940000",5.3
"361400","940000",27.4
"361500","940000",10.8
"361600","940000",214.3
"361700","940000",28.7
"361900","940000",59.2
"362000","940000",126.6
"362100","940000",128.1
"362200","940000",17.5
"370101","940000",1030.2
"370102","940000",60.1
"370103","940000",32.1
"370200","940000",94.5
"370300","940000",109.5
"370401","940000",0
"370402","940000",80.8
"380100","940000",69
"380400","940000",400.9
"380501","940000",443.3
"380700","940000",167.9
"380800","940000",796.9
"380900","940000",569.3
"381000","940000",669.2
"381100","940000",51.1
"381200","940000",58.2
"381300","940000",9.9
"381400","940000",67.4
"390100","940000",72.4
"390200","940000",93.9
"400100","940000",32
"400200","940000",32.7
"400300","940000",132.8
"400400","940000",61.8
"400500","940000",68.4
"400600","940000",381.4
"400700","940000",68.9
"400800","940000",0.2
"400901","940000",90
"400902","940000",0.3
"410100","940000",199
"410201","940000",1786.1
"410202","940000",30.3
"410203","940000",107.8
"420100","940000",104.9
"420201","940000",192.6
"420202","940000",46.5
"420300","940000",484.1
"420401","940000",0
"420402","940000",0
"420500","940000",120.7
"420700","940000",56.8
"420800","940000",883.3
"421000","940000",84.7
"421100","940000",660.5
"430100","940000",742.7
"430200","940000",2156.1
"440001","940000",1037.1
"440002","940000",239.2
"450100","940000",2939.4
"450200","940000",362.6
"450300","940000",1484.2
"460100","940000",66.9
"460200","940000",154.6
"460300","940000",68.4
"460400","940000",250.1
"470100","940000",676.4
"470200","940000",397.3
"470300","940000",576.4
"470401","940000",305.1
"470402","940000",73.4
"470404","940000",271.8
"470405","940000",2.2
"470500","940000",32.2
"480100","940000",323.3
"480200","940000",355.4
"480300","940000",96.7
"480400","940000",317.9
"480500","940000",605.5
"480600","940000",997.5
"490100","940000",1269.7
"490200","940000",282.6
"490300","940000",160.8
"490500","940000",269.5
"490600","940000",265.1
"490700","940000",1606.9
"490800","940000",327.2
"500100","940000",0
"500200","940000",127.6
"500300","940000",64.1
"500400","940000",1467.9
"510102","940000",229.4
"510103","940000",7523.4
"510104","940000",4989.6
"510400","940000",424.1
"520100","940000",50.3
"520200","940000",52.9
"520300","940000",997.6
"520400","940000",60.2
"520500","940000",55.5
"530200","940000",182.1
"530300","940000",322.7
"530400","940000",928.1
"530500","940000",109
"530700","940000",249.7
"530800","940000",55.1
"540100","940000",193.7
"540200","940000",184
"540300","940000",171.3
"540400","940000",181.7
"540500","940000",130.3
"540700","940000",81.9
"550100","940000",189.7
"550200","940000",305.1
"550300","940000",863
"560100","940000",755.7
"560200","940000",476.8
"560300","940000",991.4
"560500","940000",1913.2
"570100","940000",327.2
"570200","940000",5670.4
"570300","940000",6598.7
"580100","940000",199.3
"580200","940000",127.4
"580400","940000",975.2
"580600","940000",806.1
"580700","940000",296
"590100","940000",60.5
"590200","940000",73.4
"590301","940000",12918.4
"590302","940000",10739.6
"600100","940000",12117.7
"600200","940000",4042.7
"600400","940000",6730.2
"610100","940000",397.1
"610200","940000",248.6
"610300","940000",358.1
"610500","940000",119.8
"610601","940000",18.2
"610603","940000",28.3
"610700","940000",107.8
"620101","940000",1874.9
"620102","940000",9.1
"620200","940000",2263.3
"620300","940000",400.8
"620400","940000",790.9
"620500","940000",485
"620600","940000",127.7
"620700","940000",98
"620800","940000",284.3
"620900","940000",1150.7
"621000","940000",898.2
"621100","940000",1928.2
"630200","940000",149.3
"630300","940000",2074.9
"640101","940000",199.2
"640102","940000",572.3
"640104","940000",76.7
"640105","940000",84.1
"640200","940000",162.3
"640301","940000",252.5
"640302","940000",10
"640400","940000",376
"640501","940000",83.5
"640502","940000",14.7
"640503","940000",3.2
"640504","940000",69
"640700","940000",46.4
"640800","940000",17.9
"640900","940000",25.8
"641000","940000",0
"641100","940000",51.3
"641200","940000",785.6
"650100","940000",3377.1
"650200","940000",0
"650300","940000",4606.3
"650400","940000",7512
"650500","940000",11216.3
"650600","940000",181.3
"650701","940000",832.2
"650702","940000",944.2
"660000","940000",2496.2
"670000","940000",0
"680100","940000",133.6
"680200","940000",160.5
"680301","940000",34.6
"680302","940000",1.9
"690100","940000",26293.6
"690200","940000",84.5
"700100","940000",9721.1
